No,분류,분류,분류,2011년 1월,2011년 2월,2011년 3월,2011년 4월,2011년 5월,2011년 6월,2011년 7월,2011년 8월,2011년 9월,2011년 10월,2011년 11월,2011년 12월,2012년 1월,2012년 2월,2012년 3월,2012년 4월,2012년 5월,2012년 6월,2012년 7월,2012년 8월,2012년 9월,2012년 10월,2012년 11월,2012년 12월,2013년 1월,2013년 2월,2013년 3월,2013년 4월,2013년 5월,2013년 6월,2013년 7월,2013년 8월,2013년 9월,2013년 10월,2013년 11월,2013년 12월,2014년 1월,2014년 2월,2014년 3월,2014년 4월,2014년 5월,2014년 6월,2014년 7월,2014년 8월,2014년 9월,2014년 10월,2014년 11월,2014년 12월,2015년 1월,2015년 2월,2015년 3월,2015년 4월,2015년 5월,2015년 6월,2015년 7월,2015년 8월,2015년 9월,2015년 10월,2015년 11월,2015년 12월,2016년 1월,2016년 2월,2016년 3월,2016년 4월,2016년 5월,2016년 6월,2016년 7월,2016년 8월,2016년 9월,2016년 10월,2016년 11월,2016년 12월,2017년 1월,2017년 2월,2017년 3월,2017년 4월,2017년 5월,2017년 6월,2017년 7월,2017년 8월,2017년 9월,2017년 10월,2017년 11월,2017년 12월,2018년 1월,2018년 2월,2018년 3월,2018년 4월,2018년 5월,2018년 6월,2018년 7월,2018년 8월,2018년 9월,2018년 10월,2018년 11월,2018년 12월,2019년 1월,2019년 2월,2019년 3월,2019년 4월,2019년 5월,2019년 6월,2019년 7월,2019년 8월,2019년 9월,2019년 10월,2019년 11월,2019년 12월,2020년 1월,2020년 2월,2020년 3월,2020년 4월,2020년 5월,2020년 6월,2020년 7월,2020년 8월,2020년 9월,2020년 10월,2020년 11월,2020년 12월,2021년 1월,2021년 2월,2021년 3월,2021년 4월,2021년 5월,2021년 6월,2021년 7월,2021년 8월,2021년 9월,2021년 10월,2021년 11월,2021년 12월,2022년 1월,2022년 2월,2022년 3월,2022년 4월,2022년 5월,2022년 6월,2022년 7월,2022년 8월,2022년 9월,2022년 10월,2022년 11월,2022년 12월,2023년 1월,2023년 2월,2023년 3월,2023년 4월,2023년 5월,2023년 6월,2023년 7월,2023년 8월,2023년 9월,2023년 10월,2023년 11월,2023년 12월,2024년 1월,2024년 2월,2024년 3월,2024년 4월,2024년 5월,2024년 6월,2024년 7월,2024년 8월,2024년 9월,2024년 10월
138,충북,충북,충북,11.00000,11.00000,11.00000,11.00000,11.00000,11.00000,10.80000,10.80000,10.90909,10.66867,9.90942,9.60000,9.60000,9.60000,10.28571,10.28571,10.43638,10.28571,10.28571,10.10526,9.16158,9.00000,8.54024,8.72727,7.90831,8.17091,9.24545,9.60000,9.47368,9.52760,9.04753,9.00000,8.93073,8.10000,8.08696,8.24251,8.24648,8.39934,8.69049,8.88889,9.15116,9.12908,9.32780,9.27536,8.82413,9.00000,8.15525,8.00000,8.00000,7.58121,7.30435,7.25965,7.20000,7.38462,7.29623,7.00000,7.13110,7.20000,7.04271,6.85714,6.89655,6.94120,6.85714,6.85714,6.78118,6.77285,6.66667,6.51685,6.00000,6.00000,6.00000,6.00000,5.90769,6.00000,6.10099,6.15873,6.20545,6.17370,6.00000,6.17647,6.05282,6.06623,6.31747,6.03339,6.00000,6.00000,6.12635,6.39975,6.18909,6.06707,6.00000,6.00000,6.00000,6.00000,5.92002,5.73913,5.73134,5.72647,5.66038,5.66929,5.75584,5.76000,5.79310,5.76000,5.86322,5.86846,5.92693,5.60000,5.71836,5.81818,5.85126,5.93631,5.80645,5.94495,5.88289,5.76000,5.76000,5.58879,5.63924,5.53846,5.63798,5.71429,5.81818,5.78805,5.88075,5.85075,5.66852,5.60000,5.56330,5.45455,5.35990,5.21739,5.14286,5.18068,5.24212,5.23032,5.21739,5.21739,5.23636,5.28000,5.33333,5.33409,5.50000,5.62500,5.64392,5.76000,5.91549,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000
139,충북,청주시,청주시,10.44706,10.44706,10.44706,10.44706,10.44706,10.44706,10.00000,10.00000,9.60000,8.59018,7.88294,7.63636,7.63636,7.53042,8.80000,8.80000,8.29040,8.00000,7.84587,7.77755,7.23800,6.94071,6.85714,7.10101,6.53358,6.63470,7.21360,7.50000,7.50000,7.50000,7.33333,7.20000,7.26835,6.92308,6.75972,6.85714,6.83079,6.91263,7.00000,7.39708,7.68846,7.62093,7.68000,7.38462,7.00000,6.93333,6.48676,6.46154,6.56250,6.47824,6.66667,6.66667,6.66667,6.66667,6.66667,6.66667,6.66667,6.63318,6.46154,6.40000,6.31579,6.13694,6.00000,6.00000,6.00000,6.00000,5.80022,5.76000,5.29412,5.25547,5.33333,5.50000,5.32172,5.34003,5.53590,5.61869,5.71429,5.68421,5.74946,5.61860,5.67393,5.64706,5.71429,5.68421,5.71429,5.76000,5.96921,6.00000,5.90736,5.93684,5.96921,5.85366,5.82424,5.60000,5.60000,5.56881,5.56971,5.50000,5.45455,5.39950,5.40000,5.39899,5.43396,5.50000,5.53846,5.53846,5.56003,5.28781,5.39064,5.41329,5.33333,5.45455,5.43808,5.45455,5.45455,5.45455,5.45455,5.17738,5.26316,5.21739,5.38389,5.45455,5.56295,5.68421,5.71787,5.71429,5.45455,5.39326,5.28000,5.16274,5.09356,4.99048,4.99048,4.99048,4.99048,5.00000,4.99048,5.00000,5.04516,5.14286,5.18775,5.25969,5.42350,5.47556,5.55985,5.68421,5.77778,5.82899,5.79265,5.80645,5.85366,5.80258,5.76000,5.76000,5.78090,5.76000,5.73132,5.70000,5.71287,5.69949,5.71435,5.71432,5.76000,5.73134,5.74481,5.82857
140,충북,청주시,흥덕구,9.19446,9.19446,9.19446,9.19446,9.19446,9.19446,8.57143,8.44912,8.10811,7.81304,7.58492,7.50000,7.45566,7.38284,7.39702,7.33333,7.28556,7.36167,7.20000,7.26879,7.32557,7.11237,7.01390,7.04303,7.06249,7.05882,7.04326,6.94341,7.05882,7.05882,7.05882,7.00000,6.92308,6.92308,6.87760,6.86826,6.85714,6.98339,6.96316,6.78261,6.63429,6.66418,6.68117,6.75000,6.35004,6.73799,6.69767,6.66667,7.00000,6.80154,6.92857,6.40000,6.39117,6.69333,6.24000,6.06061,6.00000,6.08000,6.23377,6.09110,6.00000,6.00000,5.72197,5.42063,5.28969,5.33333,5.30976,5.37600,5.51316,5.60000,5.92306,5.96992,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,5.45455,5.48571,5.56856,5.79538,5.72500,5.76365,6.00000,6.00000,6.19355,6.00000,6.06264,6.10172,5.97977,5.71429,5.50000,5.60112,5.56961,5.50313,5.33333,5.28071,5.33333,5.33333,5.33333,5.33333,5.49927,5.50000,5.64572,5.50000,5.10731,5.34413,5.33333,5.40000,5.45455,5.49851,5.67774,5.67774,5.67774,5.71429,5.55960,5.64045,5.73215,5.81788,5.96161,6.00000,6.00000,6.01292,6.00000,5.74305,5.71429,5.45455,5.38723,5.14286,5.06034,5.12462,5.21739,5.21739,5.33981,5.33268,5.47191,5.45799,5.49020,5.45040,5.49200,5.67865,5.64706,5.60000,5.76032,5.85811,5.99484,5.83148,5.84748,5.93402,5.83879,5.78113,5.73913,5.79310,5.97229,5.83762,5.77778,5.81818,6.00000,6.08451,6.00000,6.00000,5.99119,5.81818,5.75179
141,충북,충주시,충주시,10.90909,10.90909,10.90909,10.90909,10.90909,10.90909,11.61290,10.53946,11.37089,11.23675,10.87221,10.59560,11.02777,10.28571,8.98360,8.72727,8.72727,8.92286,8.72727,8.70147,8.97625,8.48571,8.51984,8.34928,8.47801,8.30769,8.35385,8.95689,8.92375,9.02591,9.12132,9.31343,9.14737,8.57143,8.92910,9.58600,9.60000,8.72727,8.82009,8.56415,8.00000,8.00000,7.92453,8.00000,8.00000,8.11491,8.00000,7.88826,7.50372,7.50000,7.37858,7.49621,7.85400,7.63636,7.71323,7.71323,7.49119,7.63006,7.50000,7.41589,7.43570,7.34233,7.28785,7.71531,7.39667,7.30205,7.17482,6.91529,7.00810,6.78589,6.41644,6.36954,6.40000,6.40000,6.72000,6.72000,6.76450,6.72000,6.56175,6.36734,6.15807,6.14886,6.34156,6.15261,6.31318,6.27715,6.40000,6.46154,6.11553,6.07083,6.00932,6.00000,5.92000,6.00000,5.73134,5.69764,5.59006,5.60000,5.68028,5.72243,5.73096,5.73096,5.53846,5.56923,5.60000,5.68421,5.98294,5.94560,5.98294,5.76000,6.01107,6.13467,6.00000,6.16282,6.00000,5.99386,5.83636,6.21859,6.31318,6.21377,6.17060,6.31364,6.46154,6.31148,6.08055,6.35294,6.23002,6.03833,6.00000,5.76123,5.70260,5.60000,5.53846,5.46363,5.33333,5.27794,5.27588,5.27588,5.21739,5.16923,5.33333,5.28494,5.41924,5.57143,5.57143,5.64706,5.78182,6.00000,6.11875,6.00000,6.06420,6.24837,6.27692,6.46176,6.46198,6.46154,6.46154,6.46154,6.46154,6.35294,6.29872,6.25130,6.29153,6.54545,6.30335,6.10476
142,충남,충남,충남,10.92142,10.92142,10.92142,10.92142,10.92142,10.92142,11.07692,11.35135,10.80000,10.66667,10.50163,10.33050,10.13527,10.12691,10.00000,9.72973,9.64857,9.58419,9.43058,9.47368,9.33333,9.41357,9.33305,9.40670,9.40228,9.23077,9.00000,8.90331,8.57143,8.58863,8.57143,8.59166,8.57143,8.57143,8.61056,8.42105,8.56383,8.00000,8.00000,7.70253,7.57649,7.63636,7.50000,7.50000,7.50000,7.50000,7.47814,7.38462,7.38462,7.20000,7.20000,7.20000,7.20000,7.07834,7.00000,7.00000,6.85714,7.00000,7.00000,6.75000,6.66667,6.62069,6.54545,6.40000,6.34390,6.26087,6.31579,6.31579,6.24000,6.26866,6.10909,6.16658,6.19355,6.27907,6.22703,6.07595,6.10348,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,5.80645,5.76923,5.80645,5.97038,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,5.90769,6.00000,6.00000,6.00000,6.00000,6.00000,6.33962,6.24000,6.20694,6.00000,5.77778,5.75705,5.90769,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,5.99160,5.86667,5.90769,5.76000,5.71429,5.70282,5.71429,5.81818,5.95337,6.00000,6.00000,6.00000,6.00707,6.12766,6.25592,6.35294,6.26087,6.35294,6.64803,6.70410,6.75000,6.78822,6.85714,6.85714,6.79315,6.76923,6.78261,6.72000,6.62069,6.58286,6.58302,6.62963,6.67054,6.71329,6.75000,6.72000,6.66667,6.59246
143,충남,천안시,천안시,9.63504,9.63504,9.63504,9.63504,9.63504,9.63504,9.35329,9.79112,9.92248,9.81684,9.47368,9.23077,9.00000,8.88889,8.88889,8.64000,8.65116,8.40000,8.40000,8.40000,8.40000,8.40000,8.40000,8.07273,8.20970,8.25708,8.07273,7.85455,7.91860,8.00000,8.00000,8.00000,8.00000,8.00000,7.72833,7.63636,7.63636,7.38462,7.46667,7.30085,7.00000,7.16129,7.04149,7.02548,7.01403,7.06425,6.85835,6.83077,6.96774,6.75000,6.74189,6.69978,6.66667,6.66667,6.54940,6.66667,6.66667,6.73684,6.66667,6.27692,6.26087,6.31579,6.31579,6.01829,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.10640,6.17647,6.31579,6.31579,6.19603,6.28962,6.09730,6.00000,6.00000,5.89982,5.91637,5.82857,5.71429,5.93618,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,5.82382,5.75937,5.71429,5.79978,5.76000,5.76923,5.97506,6.00000,6.00000,6.00000,5.88934,5.78546,5.85366,5.76923,5.68421,5.64706,5.71429,5.77778,5.77778,5.77778,5.78313,5.77071,5.62500,5.53846,5.52606,5.48571,5.51292,5.67994,5.73998,5.87327,5.95620,6.00000,5.93384,5.88631,5.76751,5.71429,5.67273,5.64706,5.57143,5.55000,5.48936,5.50868,5.53336,5.60000,5.67994,5.81818,5.81818,5.84294,5.90721,6.00000,6.00000,6.00000,6.23111,6.39323,6.43629,6.46154,6.58312,6.62577,6.60000,6.66667,6.62069,6.56250,6.54675,6.54545,6.54545,6.54545,6.60000,6.60000,6.60000,6.60000,6.56965,6.54538,6.40000
144,충남,천안시,동남구,10.50000,10.50000,10.50000,10.50000,10.50000,10.50000,10.50000,11.14979,10.50000,10.28571,9.76744,9.65517,9.33333,9.25714,9.09228,8.96970,8.96460,8.88000,8.88000,8.88000,8.88000,8.91048,8.95304,8.72727,8.96460,8.96460,9.00000,8.52071,8.50725,8.81256,8.57143,8.42105,8.28276,8.34948,8.07273,7.88034,8.03926,7.63636,7.84317,7.63636,7.16129,7.50000,7.24330,7.20000,7.17150,7.20000,7.16787,7.00000,7.14894,6.75000,6.77419,6.66667,6.59032,6.54545,6.54545,6.60000,6.53960,6.54545,6.46154,6.27692,6.18750,6.26087,6.31579,6.28304,6.10909,6.24000,6.28571,6.18458,6.00000,6.00000,6.00000,6.00000,6.20000,6.54545,6.54545,6.54545,6.60000,6.54545,6.54545,6.40000,6.22345,6.07773,6.00000,6.00000,6.00000,6.00000,6.20690,6.31579,6.54545,6.54545,6.31579,6.09201,6.00000,6.00000,5.75211,5.61690,5.66987,5.60000,5.73913,5.99190,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,5.77844,5.76923,5.76923,6.00000,6.00000,6.00000,6.00000,6.00000,5.77778,5.67229,5.65068,5.54701,5.68421,5.66929,6.00000,6.00000,6.24000,6.25289,6.31579,6.31856,6.27329,6.00000,6.00000,5.73913,5.82843,5.72439,5.81538,5.71429,5.81322,6.00000,5.99226,5.98455,6.00000,6.00000,6.00000,6.02149,6.00867,6.19030,6.31579,6.46154,6.60197,6.62378,6.70888,6.78432,6.85714,6.80597,6.84972,6.79399,6.80762,6.85714,6.85714,6.85714,6.93029,6.99029,6.88172,6.75000,6.66667,6.60000,6.54378,6.31722
145,충남,천안시,서북구,9.00000,9.00000,9.00000,9.00000,9.00000,9.00000,8.57143,8.72727,8.84365,8.54387,8.48009,8.30553,8.00000,8.00000,8.00000,7.75445,7.80000,7.75332,7.80000,7.57895,7.50000,7.50000,7.38462,7.33333,7.24384,7.37845,7.20000,7.04161,7.04172,7.02855,7.20000,7.30638,7.38462,7.41573,7.38234,7.16418,7.22073,6.86715,6.85714,6.75000,6.85674,6.75000,6.75000,6.78878,6.85714,6.87260,6.75000,6.66667,6.77705,6.69163,6.46707,6.79846,6.79135,6.76132,6.60000,6.70140,6.75000,6.85714,6.85838,6.27362,6.37875,6.43926,6.31579,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.20789,6.11546,6.11526,6.06183,6.00000,6.00000,6.00000,5.93122,5.86957,5.79310,5.76000,5.69492,5.64706,5.73011,5.87330,6.00000,5.87755,5.85573,5.86645,5.80994,5.85366,5.79310,5.76000,5.75937,5.75937,6.00000,5.90480,5.89222,5.91549,5.97658,5.99938,5.89091,5.72575,5.64706,5.76000,5.70714,5.60000,5.53846,5.57143,5.73066,5.71429,5.71429,5.76000,5.76000,5.60000,5.51351,5.51351,5.39478,5.42169,5.53846,5.66667,5.70000,5.71429,5.85250,5.66929,5.71429,5.68421,5.64706,5.60000,5.57824,5.53846,5.45455,5.40845,5.45455,5.45455,5.49943,5.60000,5.73913,5.73623,5.73039,5.78674,5.95142,6.00000,6.00000,6.05542,6.31579,6.31990,6.37168,6.46154,6.51429,6.53768,6.58065,6.54545,6.45455,6.36245,6.36922,6.35120,6.40000,6.42857,6.42656,6.44827,6.50000,6.54545,6.54542,6.40000
146,충남,공주시,공주시,11.90840,11.90840,11.90840,11.90840,11.90840,11.90840,11.68382,12.00000,12.00000,11.02270,11.32075,11.36842,11.49358,10.69894,10.73333,10.80000,11.27372,11.02600,10.70820,11.18154,10.92931,10.90909,10.71429,10.70669,10.28571,10.28571,10.28571,9.91100,10.28571,9.40125,9.70176,9.00000,9.31903,9.09132,9.38548,9.94791,10.07894,9.45763,10.26162,10.01990,9.98976,9.36995,9.14286,8.77315,8.33010,8.40000,8.98001,9.13316,9.00000,8.88555,9.03903,8.84483,8.42535,8.36667,8.52101,8.62614,7.96226,7.81784,7.96069,7.70477,7.77093,7.91917,7.70163,7.38462,8.00000,8.34783,8.00000,8.40000,8.64000,8.27586,8.70833,8.10811,8.00000,8.18182,8.36168,8.32776,8.06657,8.00000,8.00000,8.00000,7.43550,7.43550,7.42564,6.85714,7.11111,7.20000,7.50000,7.22947,7.93846,8.00000,7.55000,6.93166,7.13578,6.85714,7.00000,6.98879,7.05556,7.15556,7.05900,6.85714,6.67509,6.85714,6.85714,7.19231,7.34091,7.86300,8.36872,8.32256,8.36872,7.81103,7.69499,7.07998,6.85714,6.85714,7.66280,7.35428,7.36945,7.42714,8.00000,8.00000,7.57930,7.20000,7.42695,7.42453,6.57534,6.64767,7.00000,6.46154,6.46154,6.72000,7.26657,7.47431,6.46154,6.69231,6.92308,7.31066,6.44524,6.63333,6.00000,6.85714,5.95522,5.76219,6.00000,6.85714,6.72550,6.54545,6.60550,6.54545,6.88138,6.85714,6.66667,7.35661,7.57895,7.33471,7.05882,7.33608,6.48649,6.66667,6.54545,6.85714,6.67284,6.41272,6.83077,6.51484,6.46154,6.61307
147,충남,아산시,아산시,12.00000,12.00000,12.00000,12.00000,12.00000,12.00000,12.00000,12.00000,12.00000,11.74946,11.80406,11.80406,12.00000,12.00000,11.63077,11.34220,10.76923,10.50000,10.48807,10.28571,9.78533,9.33333,9.10737,9.31765,9.33333,9.00000,8.70968,9.00000,8.41581,8.51448,8.18182,8.00000,8.16505,8.00000,8.07273,8.00006,8.00000,7.82317,7.33885,7.16418,7.08759,7.05882,7.05897,7.12630,7.24286,7.16129,7.01538,7.16129,7.20000,7.00000,7.00000,7.00000,7.05882,6.88525,6.88525,6.77419,6.79316,6.66667,6.66667,6.66667,6.31579,6.04317,6.01169,6.00000,6.00000,6.00000,6.09778,6.09231,6.13754,6.11373,6.14515,6.20339,6.14494,6.02582,6.00000,6.00000,5.88391,5.73333,5.63287,5.76000,5.58248,5.53846,5.62500,5.72630,5.67982,5.60000,5.67273,5.71429,5.67273,5.76000,6.00000,6.09197,6.40000,6.26659,6.33962,6.31579,6.00000,5.74667,5.71429,5.81818,5.78784,5.76923,6.00000,6.00000,6.03374,6.00000,6.25543,6.40000,6.00000,6.15385,6.00974,6.20690,6.31579,6.31579,6.31579,6.33437,6.31579,6.10169,6.31579,6.01179,6.17143,6.17143,6.01693,6.11838,6.09874,6.35294,6.31579,6.31579,6.19073,6.24009,6.10169,5.98755,5.70054,5.76623,5.85209,6.00000,6.42731,6.45000,6.46154,6.45000,6.47236,6.59893,6.75000,6.49306,6.59686,6.53829,6.66667,6.92999,6.94411,7.37053,7.33333,7.50000,7.76471,7.76471,7.63649,7.29748,7.16418,6.88212,6.75000,6.68354,6.85714,7.00341,7.05882,6.95652,6.94737,7.09482
148,전북,전북,전북,9.66641,9.66641,9.66641,9.66641,9.66641,9.66641,9.60000,9.85959,9.54545,9.60000,9.33333,9.23077,9.33333,9.40906,9.23077,9.00000,9.01355,9.33333,9.41264,9.39683,9.23077,9.23077,9.16557,8.00000,7.91316,8.00000,7.71429,7.75938,7.63636,8.03245,8.00000,7.38462,7.40000,7.20000,7.20000,7.05618,7.29481,7.74442,7.63582,7.56785,7.50000,7.57895,7.64865,7.63289,7.61658,7.61658,7.44710,7.44710,7.43964,6.85714,6.66667,6.62069,6.85014,6.97674,7.05882,7.44340,7.44692,7.44692,7.44692,7.43946,7.35500,6.66667,6.54545,6.46154,6.39878,6.42857,6.40652,6.54545,6.24807,6.24807,6.24807,6.06861,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.15385,6.27339,6.30299,6.12874,6.19355,6.07499,6.00000,6.00000,6.00000,6.00000,6.00000,5.97068,6.40000,6.46154,6.54545,6.46154,6.66667,6.66667,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,5.99728,5.99932,6.10909,6.00000,6.20263,6.21404,6.10667,6.12491,6.00884,6.05783,6.00000,6.00000,5.53846,5.60061,5.90865,6.00000,6.00000,6.07529,6.02995,6.23377,6.22564,6.21601,6.00000,5.81952,5.74468,5.71429,5.68421,5.76482,5.86751,5.79088,5.85366,5.83090,5.88241,5.69122,5.66929,5.65714,5.65714,5.68421,5.75657,5.97656,6.00000,6.03406,6.03036,6.19355,6.18369,6.21214,6.13058,6.03678,6.07428,6.09794,6.09524,6.15836,6.12766,6.19625,6.33565,6.40000,6.40000,6.42857,6.46154,6.46154,6.54545
149,전북,전주시,전주시,9.00000,9.00000,9.00000,9.00000,9.00000,9.00000,8.61659,8.57143,8.51208,8.49626,8.40000,8.00000,8.22369,8.30769,8.09906,8.00000,8.00000,8.00000,8.00000,8.00000,8.19399,8.27453,8.35099,8.20383,8.05673,8.00000,8.00000,8.00000,7.71429,7.50000,7.50000,7.37612,7.38462,7.26570,7.20000,7.10526,7.11111,7.05882,7.00925,6.98232,6.85714,6.96774,6.91281,6.85714,6.85714,6.85714,6.54545,6.40000,6.23377,6.07595,6.07595,6.07595,6.08865,6.40000,6.33667,6.34286,6.40000,6.40000,6.26087,6.07797,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00955,6.01785,6.00000,5.70000,5.62415,5.53846,5.60000,5.62415,5.62415,5.62415,5.71429,5.92775,5.82591,5.82591,6.00000,5.76013,5.70000,5.62316,5.62316,5.60000,5.53846,5.53846,5.60000,5.58140,5.62316,5.62316,5.62316,5.62316,5.62316,5.62316,5.62316,5.61720,5.58022,5.48634,5.53846,5.60000,5.53846,5.48708,5.45455,5.53846,5.60356,5.48571,5.38686,5.33333,5.43396,5.40968,5.45455,5.33769,5.40000,5.33333,5.40000,5.45455,5.57143,5.47393,5.50861,5.45574,5.59661,5.60000,5.45455,5.45455,5.40000,5.40000,5.33333,5.17241,5.16129,5.14286,5.05263,5.05320,5.21739,5.21739,5.21739,5.21739,5.31959,5.33333,5.33333,5.41935,5.50000,5.51336,5.59138,5.58140,5.60000,5.58518,5.59661,5.71429,5.70714,5.71429,5.76000,5.72690,5.66929,5.64383,5.71429,6.00000,5.92593,5.81818,5.85918,6.00000,6.00000,5.97344
150,전북,전주시,완산구,8.81845,8.81845,8.81845,8.81845,8.81845,8.81845,8.38095,8.13260,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,8.00000,7.57895,7.51664,7.50000,7.50000,7.68000,8.00000,8.00000,8.01198,8.00000,8.00000,8.00000,8.00000,8.00000,7.71429,7.76471,7.50000,7.20000,7.20000,7.09809,7.00000,6.85714,6.92180,7.00000,7.00000,6.85714,6.76056,6.85714,6.77196,6.78147,6.66667,6.66667,6.68170,6.66667,6.60000,6.54545,6.41127,6.46154,6.46154,6.54545,6.45028,6.40000,6.40000,6.32932,6.27451,6.08521,6.00000,6.00000,5.85366,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,5.70714,5.43695,5.33333,5.45455,5.45455,5.45455,5.45005,5.60000,5.71675,5.64706,5.53846,5.64706,5.64706,5.53846,5.43695,5.45455,5.45455,5.53846,5.53846,5.64706,5.68611,5.73118,5.68421,5.60000,5.60914,5.56336,5.56336,5.64706,5.54436,5.61428,5.52332,5.60000,5.59451,5.64706,5.60000,5.60712,5.68655,5.78122,5.60155,5.53846,5.43396,5.45455,5.43396,5.48733,5.33333,5.40000,5.42609,5.45455,5.56293,5.54811,5.47393,5.45455,5.45455,5.45455,5.40000,5.33333,5.36783,5.36483,5.40000,5.30183,5.14286,5.16129,5.14024,5.00000,5.06667,5.12392,5.18791,5.21213,5.16440,5.20146,5.17986,5.33333,5.44892,5.53846,5.53846,5.64706,5.62500,5.61371,5.60000,5.60000,5.71717,5.69458,5.73504,5.76000,5.76000,5.76923,5.79710,5.91133,6.00000,6.00000,5.82082,5.76000,5.79479,5.81538,5.85679
151,전북,전주시,덕진구,9.44418,9.44418,9.44418,9.44418,9.44418,9.44418,9.39873,9.11538,9.60000,9.38961,9.00000,9.00000,8.96840,9.00000,8.51988,8.62320,8.57143,8.58050,8.95091,9.00033,9.00000,9.00620,8.72727,8.35252,8.40000,8.33793,8.00000,8.00000,7.75385,7.38462,7.50000,7.50000,7.50000,7.41271,7.38462,7.38462,7.31793,7.20000,7.10507,7.03710,7.04873,7.20000,7.20000,7.12299,7.05882,7.30781,6.34326,6.07595,6.07595,6.07595,6.07595,6.07595,6.07595,6.07595,6.07595,6.07595,6.27562,6.41429,6.24677,6.07595,6.00000,6.04166,6.07595,6.15238,6.00000,6.03871,6.00000,6.25791,6.33437,6.31579,6.00000,5.62415,5.62415,5.62415,5.62415,5.62415,5.68821,5.62901,5.80645,6.00000,6.00000,6.17359,6.17359,6.00142,6.00000,6.00000,5.68421,5.62316,5.62316,5.50000,5.52298,5.50000,5.59937,5.60000,5.62316,5.62316,5.62316,5.64706,5.62316,5.62316,5.55281,5.46793,5.52590,5.60000,5.45455,5.33333,5.33333,5.35834,5.52000,5.37991,5.25022,5.19835,5.33801,5.35032,5.45455,5.48571,5.43364,5.29412,5.33333,5.33333,5.64706,5.47846,5.53756,5.53846,5.77088,6.00000,5.80019,5.67689,5.40000,5.42183,5.48481,5.31360,5.15130,5.14286,5.09091,5.05292,5.30111,5.22408,5.21739,5.33333,5.43590,5.47321,5.33333,5.40000,5.41869,5.44337,5.54561,5.53846,5.57415,5.53921,5.58140,5.68421,5.71429,5.64706,5.71429,5.68421,5.55556,5.48571,5.56128,5.76000,5.76000,5.81818,6.00000,6.07352,6.03158,6.00000
152,전북,군산시,군산시,8.90586,8.90586,8.90586,8.90586,8.90586,8.90586,9.26338,9.23077,9.00000,9.01613,8.72727,8.74427,8.57857,8.57143,8.91315,8.72727,8.45412,8.72727,8.40000,8.38509,8.09475,8.20830,8.00000,5.99260,5.99260,5.99260,5.99260,5.99260,5.99260,7.25165,7.20000,6.90433,6.90433,6.90433,6.90433,6.90433,7.05020,7.13380,7.21597,7.20000,7.20000,7.27273,7.29048,7.60379,7.50000,7.59537,7.45936,7.44710,7.44710,6.71664,6.66667,6.62069,6.66667,6.55398,6.97301,7.44692,7.44692,7.44692,7.44692,7.44692,7.44692,6.45161,6.45551,6.30838,6.00000,6.00000,6.00000,5.97485,5.79310,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.00000,6.40000,6.50179,6.40000,6.40000,6.50350,6.52611,6.08000,6.00000,6.13139,6.00000,5.53846,6.66667,6.66667,6.66667,6.66667,6.67162,6.72714,6.00000,5.64706,5.81818,5.76000,5.76462,5.84731,5.92941,5.83333,5.68692,5.79310,5.92471,7.64897,7.05150,10.21277,10.22727,9.01679,9.96279,8.67654,7.55556,6.51296,6.22222,6.08458,6.06718,6.30871,6.33962,8.94735,8.92723,8.40000,8.30338,7.93212,7.92554,6.17821,6.40000,6.20690,6.09524,6.09263,6.31394,6.57388,6.31208,6.35192,6.07059,6.07059,6.00000,6.00000,6.00000,6.00000,6.00000,6.31579,6.62069,6.68775,6.78818,6.72000,6.82378,6.67184,6.70130,6.47467,6.46154,6.58157,6.55738,6.54545,6.55742,6.66667,6.66667,6.78603,6.98671,7.30435,7.39726,7.36486,7.36576,7.20000
