buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,offiNm,preDeposit,preMonthlyRent,sggCd,sggNm,umdNm,useRRRight
2014,19.04~21.04,신규,17,4,2019,"21,000",26.76,16,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2002,, ,20,4,2019,"3,000",20.39,6,121-4,30,오벨리스크,,,11410,서대문구,연희동, 
2003,, ,8,4,2019,"7,000",24.48,6,396-25,0,동림오벨리스크,,,11410,서대문구,홍은동, 
2005,, ,26,4,2019,"5,000",26.34,8,29-81,50,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2006,, ,24,4,2019,"8,500",19.4,2,190,18,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2009,, ,16,4,2019,"21,000",56.12,8,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2003,, ,8,4,2019,"3,000",15.94,9,80-7,30,파라다이스텔에스비,,,11410,서대문구,연희동, 
2004,, ,16,4,2019,"10,000",19.81,5,103-6,20,라이온스톤,,,11410,서대문구,연희동, 
2003,, ,22,4,2019,"6,000",21.72,3,446-270,0,(446-270),,,11410,서대문구,연희동, 
2003,, ,16,4,2019,"10,000",18.9,2,188-57,0,(188-57),,,11410,서대문구,연희동, 
2002,, ,12,4,2019,"1,000",19.44,2,122-3,50,정연 지오빌,,,11410,서대문구,연희동, 
2007,, ,18,4,2019,"35,000",86.17,1,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2014,, ,15,4,2019,"1,000",23.38,12,104-5,79,신촌푸르지오시티,,,11410,서대문구,대현동, 
2009,, ,15,4,2019,"18,000",25.35,7,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2006,, ,9,5,2019,"7,000",37.15,2,117,50,충정로대우디오빌,,,11410,서대문구,합동, 
2006,, ,9,5,2019,"9,800",22.61,5,190,20,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2003,, ,31,5,2019,"13,000",26.32,3,136-7,5,(136-7),,,11410,서대문구,연희동, 
2004,, ,30,5,2019,"14,000",24.29,7,45-5,0,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2005,, ,29,5,2019,"10,000",19.01,5,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2004,, ,27,5,2019,"13,000",23.76,4,45-5,0,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2019,, ,22,5,2019,"17,000",26.67,6,142-21,0,연희미다스파크,,,11410,서대문구,연희동, 
2005,, ,10,5,2019,"25,000",41.57,17,116,0,SK리쳄블,,,11410,서대문구,합동, 
2019,, ,21,5,2019,"15,000",24.3,4,142-21,0,연희미다스파크,,,11410,서대문구,연희동, 
2005,, ,20,5,2019,"22,000",41.08,10,116,0,SK리쳄블,,,11410,서대문구,합동, 
2005,, ,11,5,2019,"10,000",19.01,4,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2009,, ,28,5,2019,"5,000",25.35,5,192,50,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2014,, ,31,5,2019,"5,000",29.62,5,104-36,75,신촌자이엘라,,,11410,서대문구,대현동, 
2009,, ,31,5,2019,"16,800",56.12,3,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2009,, ,31,5,2019,"18,000",56.12,3,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2002,, ,22,5,2019,"1,000",19.44,4,122-3,50,정연 지오빌,,,11410,서대문구,연희동, 
2006,, ,25,5,2019,"21,000",29.26,3,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2006,, ,25,5,2019,"2,000",61.22,15,117,100,충정로대우디오빌,,,11410,서대문구,합동, 
2003,, ,23,5,2019,"12,000",26.03,6,136-7,0,(136-7),,,11410,서대문구,연희동, 
2002,, ,31,5,2019,"13,000",22.9,3,92-7,0,창천오피스텔,,,11410,서대문구,창천동, 
2003,, ,11,5,2019,"24,000",98.61,2,274-99,0,홍은그린아파트,,,11410,서대문구,홍은동, 
2003,, ,1,5,2019,"10,000",26.03,7,136-7,20,(136-7),,,11410,서대문구,연희동, 
2003,, ,11,5,2019,"4,500",15.84,2,446-270,0,(446-270),,,11410,서대문구,연희동, 
2018,, ,25,5,2019,"1,000",27.42,7,1013,80,이편한세상신촌,,,11410,서대문구,북아현동, 
2002,, ,25,5,2019,"1,000",20.67,5,100-15,40,브라운 힐,,,11410,서대문구,연희동, 
2018,, ,6,5,2019,"3,000",14.46,5,37-15,55,이대프리젠#3,,,11410,서대문구,대현동, 
2004,, ,23,5,2019,"1,000",27.31,2,97-64,65,경선파인 오피스텔,,,11410,서대문구,창천동, 
2005,, ,30,5,2019,"15,000",34.22,5,116,35,SK리쳄블,,,11410,서대문구,합동, 
2012,, ,31,5,2019,"2,000",20.79,7,427,45,신영오피스텔,,,11410,서대문구,홍은동, 
2017,, ,30,5,2019,"16,800",20.27,10,37-32,0,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2006,, ,3,5,2019,"1,000",29.29,6,117,70,충정로대우디오빌,,,11410,서대문구,합동, 
2018,, ,14,5,2019,"23,000",27.16,11,1013,0,이편한세상신촌,,,11410,서대문구,북아현동, 
2005,, ,28,5,2019,"1,000",34.22,13,116,80,SK리쳄블,,,11410,서대문구,합동, 
2003,, ,24,5,2019,"9,000",26.36,3,413-126,0,(413-126),,,11410,서대문구,연희동, 
2003,, ,10,5,2019,500,15.94,8,80-7,50,파라다이스텔에스비,,,11410,서대문구,연희동, 
2019,, ,23,5,2019,"17,000",27.72,4,142-21,0,연희미다스파크,,,11410,서대문구,연희동, 
2004,, ,8,5,2019,"10,000",19.81,6,103-6,20,라이온스톤,,,11410,서대문구,연희동, 
2019,, ,16,5,2019,"17,000",27.72,4,142-21,0,연희미다스파크,,,11410,서대문구,연희동, 
2003,, ,7,5,2019,"3,000",26.36,4,413-126,40,(413-126),,,11410,서대문구,연희동, 
2007,, ,2,5,2019,"45,000",115.53,11,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2003,, ,19,6,2019,"10,000",18.9,6,188-57,0,(188-57),,,11410,서대문구,연희동, 
2014,, ,27,6,2019,"10,000",27.66,5,104-5,40,신촌푸르지오시티,,,11410,서대문구,대현동, 
2004,, ,1,6,2019,"1,000",27.31,1,97-64,65,경선파인 오피스텔,,,11410,서대문구,창천동, 
2017,, ,24,6,2019,"17,000",20.27,6,37-32,0,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2004,, ,28,6,2019,"6,000",19.81,6,103-6,40,라이온스톤,,,11410,서대문구,연희동, 
2007,, ,29,6,2019,"33,000",86.17,3,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2002,, ,19,6,2019,"8,500",17.82,6,92-7,0,창천오피스텔,,,11410,서대문구,창천동, 
2009,, ,11,6,2019,"5,000",25.35,18,192,50,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2006,, ,6,6,2019,"33,000",61.73,7,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2018,, ,3,6,2019,"1,000",17.5,4,56-63,65,이대오늘아침 오피스텔,,,11410,서대문구,대현동, 
2005,19.07~21.07,신규,24,6,2019,"1,000",19.01,4,103-7,45,스페이스엠,,,11410,서대문구,연희동, 
2005,, ,22,6,2019,"1,000",31.41,11,29-81,83,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2004,, ,28,6,2019,500,24.29,8,45-5,65,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2019,, ,14,6,2019,"17,000",27.13,5,142-21,0,연희미다스파크,,,11410,서대문구,연희동, 
2019,, ,18,6,2019,"17,000",24.3,3,142-21,0,연희미다스파크,,,11410,서대문구,연희동, 
2017,, ,4,6,2019,"1,000",20.27,7,37-32,68,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2002,, ,9,6,2019,500,20.72,4,100-15,46,브라운 힐,,,11410,서대문구,연희동, 
2014,, ,29,6,2019,"5,000",29.45,14,104-36,75,신촌자이엘라,,,11410,서대문구,대현동, 
2005,, ,6,6,2019,"1,000",26.34,12,29-81,70,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2004,19.08~21.08,신규,17,6,2019,"14,500",24.7,3,465,0,충정리시온,,,11410,서대문구,충정로3가, 
2004,, ,12,6,2019,"1,000",28.5,15,20-41,67,아남오피스텔,,,11410,서대문구,창천동, 
2004,, ,22,6,2019,"1,000",22.08,9,45-5,65,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2003,, ,21,6,2019,500,15.94,5,80-7,50,파라다이스텔에스비,,,11410,서대문구,연희동, 
2002,, ,27,6,2019,800,20.39,5,121-4,40,오벨리스크,,,11410,서대문구,연희동, 
2003,, ,5,6,2019,500,22.23,2,88-11,50,정연지오빌ll,,,11410,서대문구,연희동, 
2004,, ,10,6,2019,"11,500",22.11,9,490,0,홍익사랑,,,11410,서대문구,창천동, 
2015,, ,29,6,2019,"3,000",20.3,4,56-119,60,SONG'S 8,,,11410,서대문구,대현동, 
2017,, ,20,6,2019,"1,000",20.27,9,37-32,73,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2005,, ,13,6,2019,"1,000",60.06,8,116,135,SK리쳄블,,,11410,서대문구,합동, 
2006,, ,26,6,2019,"2,000",61.73,9,117,125,충정로대우디오빌,,,11410,서대문구,합동, 
2015,, ,13,6,2019,"2,000",20.3,9,56-119,65,SONG'S 8,,,11410,서대문구,대현동, 
2001,, ,12,6,2019,500,16.2,4,212-2,55,연희소프트빌,,,11410,서대문구,연희동, 
2006,, ,21,6,2019,"17,500",29.26,2,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2006,19.06~20.06,신규,27,6,2019,"4,500",19.4,6,190,45,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2009,, ,19,6,2019,"21,000",35.53,3,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2005,, ,14,6,2019,"9,000",19.01,1,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2017,, ,15,6,2019,"16,800",16.03,9,37-30,0,이대프리젠#1,,,11410,서대문구,대현동, 
2015,, ,16,6,2019,"16,000",19.44,5,90-58,0,(90-58),,,11410,서대문구,대현동, 
2018,, ,14,6,2019,"1,000",27.42,5,1013,82,이편한세상신촌,,,11410,서대문구,북아현동, 
2014,, ,7,6,2019,"1,000",29.45,8,104-36,95,신촌자이엘라,,,11410,서대문구,대현동, 
2018,, ,13,6,2019,"1,000",27.16,4,1013,85,이편한세상신촌,,,11410,서대문구,북아현동, 
2009,19.06~21.06,신규,2,6,2019,"17,000",25.35,4,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2018,, ,30,7,2019,"23,000",24.1,4,90-35,0,이대다올노블리움2차,,,11410,서대문구,대현동, 
2004,, ,11,7,2019,"1,000",21.75,4,343-1,40,선정오피스텔,,,11410,서대문구,북가좌동, 
2019,, ,27,7,2019,"17,000",26.67,4,142-21,0,연희미다스파크,,,11410,서대문구,연희동, 
2006,, ,12,7,2019,"33,000",61.73,5,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2003,, ,16,7,2019,"12,000",26.03,4,136-7,10,(136-7),,,11410,서대문구,연희동, 
2019,, ,5,7,2019,"17,000",26.67,3,142-21,0,연희미다스파크,,,11410,서대문구,연희동, 
2006,, ,22,7,2019,"20,000",29.26,3,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2009,, ,16,7,2019,"17,800",25.35,9,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2018,, ,22,7,2019,"5,000",16.89,3,56-10,50,더가온 오피스텔,,,11410,서대문구,대현동, 
2006,19.08~20.08,신규,24,7,2019,"4,000",27.14,8,20-51,50,신영스카이텔,,,11410,서대문구,창천동, 
2006,, ,2,7,2019,"1,000",29.25,4,117,75,충정로대우디오빌,,,11410,서대문구,합동, 
2018,, ,4,7,2019,"1,000",17.31,12,90-77,75,유씨유 이대,,,11410,서대문구,대현동, 
2009,, ,24,7,2019,"3,000",25.35,12,192,60,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2004,, ,31,7,2019,"1,000",28.5,7,20-41,67,아남오피스텔,,,11410,서대문구,창천동, 
2004,, ,29,7,2019,"1,000",20.52,5,97-64,65,경선파인 오피스텔,,,11410,서대문구,창천동, 
2006,, ,11,7,2019,"34,000",61.73,5,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2004,, ,13,7,2019,"2,000",28.5,13,20-41,60,아남오피스텔,,,11410,서대문구,창천동, 
2018,, ,31,7,2019,"2,000",16.98,10,56-10,70,더가온 오피스텔,,,11410,서대문구,대현동, 
2003,, ,22,7,2019,"1,000",19.24,9,80-7,50,파라다이스텔에스비,,,11410,서대문구,연희동, 
2002,, ,13,7,2019,500,20.72,5,100-15,46,브라운 힐,,,11410,서대문구,연희동, 
2003,, ,27,7,2019,500,15.94,6,80-7,45,파라다이스텔에스비,,,11410,서대문구,연희동, 
2005,, ,9,7,2019,"9,000",34.22,5,116,50,SK리쳄블,,,11410,서대문구,합동, 
2004,, ,29,7,2019,"11,500",22.11,7,490,0,홍익사랑,,,11410,서대문구,창천동, 
2009,, ,6,7,2019,"5,000",25.35,9,192,50,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2014,, ,30,7,2019,"8,000",27.66,8,104-5,60,신촌푸르지오시티,,,11410,서대문구,대현동, 
2003,, ,28,7,2019,"7,000",24.48,4,396-25,0,동림오벨리스크,,,11410,서대문구,홍은동, 
2009,, ,17,7,2019,"3,000",25.35,17,192,60,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2004,, ,23,7,2019,"1,000",28.5,15,20-41,67,아남오피스텔,,,11410,서대문구,창천동, 
2007,, ,19,7,2019,"36,000",86.17,4,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2019,, ,22,7,2019,"17,000",26.67,6,142-21,0,연희미다스파크,,,11410,서대문구,연희동, 
2004,, ,17,7,2019,"14,500",24.7,3,465,0,충정리시온,,,11410,서대문구,충정로3가, 
2009,, ,18,7,2019,"12,500",25.35,4,192,25,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2019,, ,15,7,2019,"18,000",27.13,4,142-21,0,연희미다스파크,,,11410,서대문구,연희동, 
2018,, ,1,7,2019,"13,500",27.16,8,1013,29,이편한세상신촌,,,11410,서대문구,북아현동, 
2003,, ,3,7,2019,"1,000",15.94,6,80-7,45,파라다이스텔에스비,,,11410,서대문구,연희동, 
2002,, ,8,7,2019,"1,000",20.67,3,100-15,41,브라운 힐,,,11410,서대문구,연희동, 
2006,, ,6,7,2019,"33,000",61.22,10,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2006,, ,6,7,2019,"10,000",19.4,10,190,15,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2007,, ,4,7,2019,"5,000",28.79,6,194-30,40,브라운스톤 연희,,,11410,서대문구,연희동, 
2018,, ,4,7,2019,"12,000",17.5,7,56-63,0,이대오늘아침 오피스텔,,,11410,서대문구,대현동, 
2007,, ,2,7,2019,"38,000",86.17,5,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2019,, ,14,8,2019,"18,500",17.84,15,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2019,, ,22,8,2019,"23,000",39.71,2,142-21,0,연희미다스파크,,,11410,서대문구,연희동, 
2002,, ,24,8,2019,"5,000",25.73,6,76-24,25,(76-24),,,11410,서대문구,연희동, 
2005,, ,5,8,2019,"17,500",26.64,8,27-20,0,신촌가이아,,,11410,서대문구,대현동, 
2019,, ,14,8,2019,"18,500",17.84,15,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2019,, ,14,8,2019,"20,000",17.84,10,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2002,, ,13,8,2019,"9,000",22.9,2,92-7,0,창천오피스텔,,,11410,서대문구,창천동, 
2002,, ,12,8,2019,"7,500",13.33,5,92-7,0,창천오피스텔,,,11410,서대문구,창천동, 
,, ,1,8,2019,"1,000",14.4,6,90-45,60,이화스테이,,,11410,서대문구,대현동, 
2015,, ,10,8,2019,"16,000",18.98,7,90-58,0,(90-58),,,11410,서대문구,대현동, 
2004,, ,2,8,2019,"18,000",29.44,4,465,0,충정리시온,,,11410,서대문구,충정로3가, 
2007,, ,29,8,2019,"1,000",28.79,5,194-30,80,브라운스톤 연희,,,11410,서대문구,연희동, 
2018,19.08~20.08, ,20,8,2019,"1,000",17.6,3,56-10,70,더가온 오피스텔,,,11410,서대문구,대현동, 
2019,, ,29,8,2019,60,17.6,10,90-26,35,엔트라리움,,,11410,서대문구,대현동, 
2017,, ,19,8,2019,"1,000",15.6,5,90-44,63,이대프리젠#2,,,11410,서대문구,대현동, 
2019,, ,29,8,2019,60,17.6,4,90-26,35,엔트라리움,,,11410,서대문구,대현동, 
2014,19.08~20.08,신규,14,8,2019,"1,000",26.75,18,104-5,85,신촌푸르지오시티,,,11410,서대문구,대현동, 
2006,, ,22,8,2019,500,29.29,15,117,70,충정로대우디오빌,,,11410,서대문구,합동, 
2014,, ,30,8,2019,"23,000",29.62,15,104-36,0,신촌자이엘라,,,11410,서대문구,대현동, 
2017,, ,5,8,2019,"3,000",15.06,10,90-44,58,이대프리젠#2,,,11410,서대문구,대현동, 
2005,, ,5,8,2019,500,16.83,3,218-1,60,연희체스트빌,,,11410,서대문구,연희동, 
2009,, ,8,8,2019,"10,000",25.35,3,192,33,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2006,, ,10,8,2019,"9,800",19.4,4,190,22,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2004,, ,29,8,2019,"1,000",19.89,2,97-64,65,경선파인 오피스텔,,,11410,서대문구,창천동, 
,, ,3,8,2019,"1,000",19.89,2,344-15,62,쳄스,,,11410,서대문구,연희동, 
2019,, ,29,8,2019,60,17.6,7,90-26,35,엔트라리움,,,11410,서대문구,대현동, 
2019,, ,29,8,2019,60,19.25,8,90-26,39,엔트라리움,,,11410,서대문구,대현동, 
2019,, ,24,8,2019,"1,000",17.84,4,90-60,75,이대 포레스트,,,11410,서대문구,대현동, 
2006,, ,28,8,2019,"10,000",61.22,6,117,90,충정로대우디오빌,,,11410,서대문구,합동, 
2019,19.09~21.09,신규,17,8,2019,"15,000",17.84,8,90-60,30,이대 포레스트,,,11410,서대문구,대현동, 
2019,, ,29,8,2019,60,17.6,5,90-26,35,엔트라리움,,,11410,서대문구,대현동, 
2006,19.09~20.09,신규,1,8,2019,"5,000",30.86,2,117,60,충정로대우디오빌,,,11410,서대문구,합동, 
2009,, ,22,8,2019,"18,500",56.12,6,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2014,, ,15,8,2019,"15,000",28.3,7,104-36,50,신촌자이엘라,,,11410,서대문구,대현동, 
2004,, ,30,8,2019,"1,000",24.29,7,45-5,65,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2002,, ,31,8,2019,500,22.9,3,92-7,50,창천오피스텔,,,11410,서대문구,창천동, 
2003,, ,8,8,2019,500,22.8,5,88-11,60,정연지오빌ll,,,11410,서대문구,연희동, 
2006,, ,2,8,2019,500,27.14,13,20-51,70,신영스카이텔,,,11410,서대문구,창천동, 
2003,, ,8,8,2019,500,22.8,5,88-11,65,정연지오빌ll,,,11410,서대문구,연희동, 
2009,, ,30,8,2019,"7,000",25.35,3,192,45,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2004,, ,30,8,2019,"1,000",24.29,8,45-5,65,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2003,, ,27,8,2019,"2,000",18.9,5,188-57,50,(188-57),,,11410,서대문구,연희동, 
2014,, ,31,8,2019,"10,000",25.76,19,104-5,50,신촌푸르지오시티,,,11410,서대문구,대현동, 
2015,19.08~20.08,신규,21,8,2019,"1,000",19.44,6,90-58,65,(90-58),,,11410,서대문구,대현동, 
2004,, ,16,8,2019,"5,000",22.68,3,328-19,45,엘림오피스텔,,,11410,서대문구,남가좌동, 
2007,, ,13,8,2019,"17,000",28.79,5,194-30,0,브라운스톤 연희,,,11410,서대문구,연희동, 
2018,, ,21,8,2019,"12,000",17.31,16,90-77,30,유씨유 이대,,,11410,서대문구,대현동, 
2019,, ,15,8,2019,"17,000",26.67,4,142-21,0,연희미다스파크,,,11410,서대문구,연희동, 
2005,, ,14,8,2019,500,26.64,11,27-20,73,신촌가이아,,,11410,서대문구,대현동, 
2005,, ,21,8,2019,"9,500",19.01,2,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2005,19.08~20.08,신규,19,8,2019,"1,000",41.57,13,116,95,SK리쳄블,,,11410,서대문구,합동, 
2006,, ,21,8,2019,"32,000",58.53,4,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2003,, ,17,8,2019,"6,000",22.2,2,446-270,0,(446-270),,,11410,서대문구,연희동, 
2018,, ,8,8,2019,"7,000",17.66,6,90-77,46,유씨유 이대,,,11410,서대문구,대현동, 
2009,, ,17,8,2019,"3,000",25.35,17,192,60,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2018,, ,19,8,2019,"19,000",17.66,9,90-77,0,유씨유 이대,,,11410,서대문구,대현동, 
2018,, ,2,8,2019,"4,000",17.66,7,90-77,58,유씨유 이대,,,11410,서대문구,대현동, 
2003,, ,3,8,2019,500,15.94,10,80-7,50,파라다이스텔에스비,,,11410,서대문구,연희동, 
2003,, ,9,8,2019,"10,000",18.9,3,188-57,0,(188-57),,,11410,서대문구,연희동, 
2007,, ,7,8,2019,"17,000",28.79,5,194-30,0,브라운스톤 연희,,,11410,서대문구,연희동, 
2005,, ,27,9,2019,"2,000",26.34,9,29-81,60,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2019,, ,25,9,2019,"18,500",17.84,8,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2018,, ,30,9,2019,"21,500",21.43,9,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2018,, ,30,9,2019,"21,500",21.43,9,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2018,, ,30,9,2019,"21,500",21.43,9,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2009,, ,27,9,2019,"18,000",25.35,19,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2002,, ,21,9,2019,"9,000",25.73,5,76-24,0,(76-24),,,11410,서대문구,연희동, 
2002,, ,21,9,2019,"9,000",25.73,5,76-24,0,(76-24),,,11410,서대문구,연희동, 
2005,, ,23,9,2019,"10,000",19.01,2,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2006,, ,4,9,2019,"1,000",29.25,14,117,75,충정로대우디오빌,,,11410,서대문구,합동, 
2009,, ,4,9,2019,"16,500",25.35,9,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2003,, ,4,9,2019,"12,000",26.03,5,136-7,10,(136-7),,,11410,서대문구,연희동, 
2003,, ,18,9,2019,"9,000",21.12,3,413-126,0,(413-126),,,11410,서대문구,연희동, 
2004,, ,2,9,2019,"14,000",24.29,10,45-5,0,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2006,, ,6,9,2019,"1,000",29.26,12,117,75,충정로대우디오빌,,,11410,서대문구,합동, 
2014,, ,3,9,2019,"1,000",23.7,21,104-5,80,신촌푸르지오시티,,,11410,서대문구,대현동, 
2007,, ,27,9,2019,"50,000",115.53,11,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2006,, ,3,9,2019,"20,000",29.25,12,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2005,, ,28,9,2019,"1,000",19.01,3,103-7,55,스페이스엠,,,11410,서대문구,연희동, 
2007,, ,18,9,2019,"45,000",116.81,10,194-30,0,브라운스톤 연희,,,11410,서대문구,연희동, 
2018,, ,17,9,2019,"2,000",27.16,5,1013,82,이편한세상신촌,,,11410,서대문구,북아현동, 
2019,, ,17,9,2019,"18,500",17.84,17,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2009,, ,25,9,2019,"3,000",56.12,4,165-2,45,코지펠리스,,,11410,서대문구,홍은동, 
2019,, ,21,9,2019,"19,000",17.84,7,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2018,, ,25,9,2019,"1,000",17.88,4,56-10,70,더가온 오피스텔,,,11410,서대문구,대현동, 
2019,, ,24,9,2019,"18,000",17.84,10,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2006,, ,25,9,2019,"34,000",58.53,11,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2018,, ,16,9,2019,"24,000",27.16,4,1013,0,이편한세상신촌,,,11410,서대문구,북아현동, 
2009,19.10~21.10,신규,30,9,2019,"19,000",56.12,9,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2019,, ,9,9,2019,"18,500",17.84,13,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2002,, ,27,9,2019,"6,000",14.11,7,92-7,0,창천오피스텔,,,11410,서대문구,창천동, 
2019,, ,27,9,2019,"18,000",17.84,5,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2019,, ,11,9,2019,"19,000",17.84,11,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2009,, ,10,9,2019,"20,000",56.12,7,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2006,, ,11,9,2019,"12,000",44.52,3,169-3,0,드리밍 아파트,,,11410,서대문구,연희동, 
2019,, ,23,9,2019,"23,000",34.24,5,142-21,0,연희미다스파크,,,11410,서대문구,연희동, 
2018,, ,18,9,2019,"25,000",27.42,11,1013,0,이편한세상신촌,,,11410,서대문구,북아현동, 
2019,, ,19,9,2019,"18,700",17.84,9,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2019,, ,17,9,2019,"1,000",17.84,13,90-60,80,이대 포레스트,,,11410,서대문구,대현동, 
2018,, ,23,9,2019,"1,000",16.99,7,56-10,70,더가온 오피스텔,,,11410,서대문구,대현동, 
2015,, ,18,9,2019,"1,000",18.98,4,90-58,63,(90-58),,,11410,서대문구,대현동, 
2006,, ,17,9,2019,"9,000",35.84,2,169-3,0,드리밍 아파트,,,11410,서대문구,연희동, 
2019,, ,4,9,2019,"18,500",17.84,8,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2018,, ,10,9,2019,"17,000",17.31,14,90-77,4,유씨유 이대,,,11410,서대문구,대현동, 
2003,, ,11,9,2019,"5,000",21.45,2,396-24,0,현상준건물,,,11410,서대문구,홍은동, 
2009,, ,4,9,2019,"5,000",22.72,19,192,50,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2017,, ,2,9,2019,"1,000",20.27,2,37-32,65,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2009,, ,4,9,2019,"18,000",25.35,14,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2005,, ,6,9,2019,"10,000",19.01,2,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2007,, ,3,9,2019,"3,000",114.15,1,340-27,160,현대싱그런,,,11410,서대문구,연희동, 
2019,, ,29,10,2019,"18,500",17.84,12,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2019,, ,6,10,2019,"18,000",17.84,5,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2018,, ,29,10,2019,"1,000",17.31,13,90-77,70,유씨유 이대,,,11410,서대문구,대현동, 
2015,, ,19,10,2019,"8,190",14.04,6,90-41,0,(90-41),,,11410,서대문구,대현동, 
2009,, ,26,10,2019,"5,000",25.35,15,192,50,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2009,, ,14,10,2019,"18,000",25.35,16,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
