buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,offiNm,preDeposit,preMonthlyRent,sggCd,sggNm,umdNm,useRRRight
2007,, ,29,6,2019,"33,000",86.17,3,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2002,, ,19,6,2019,"8,500",17.82,6,92-7,0,창천오피스텔,,,11410,서대문구,창천동, 
2009,, ,11,6,2019,"5,000",25.35,18,192,50,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2006,, ,6,6,2019,"33,000",61.73,7,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2018,, ,3,6,2019,"1,000",17.5,4,56-63,65,이대오늘아침 오피스텔,,,11410,서대문구,대현동, 
2018,, ,30,7,2019,"23,000",24.1,4,90-35,0,이대다올노블리움2차,,,11410,서대문구,대현동, 
2004,, ,11,7,2019,"1,000",21.75,4,343-1,40,선정오피스텔,,,11410,서대문구,북가좌동, 
2019,, ,27,7,2019,"17,000",26.67,4,142-21,0,연희미다스파크,,,11410,서대문구,연희동, 
2006,, ,12,7,2019,"33,000",61.73,5,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2003,, ,16,7,2019,"12,000",26.03,4,136-7,10,(136-7),,,11410,서대문구,연희동, 
2019,, ,5,7,2019,"17,000",26.67,3,142-21,0,연희미다스파크,,,11410,서대문구,연희동, 
2006,, ,22,7,2019,"20,000",29.26,3,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2009,, ,16,7,2019,"17,800",25.35,9,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2018,, ,22,7,2019,"5,000",16.89,3,56-10,50,더가온 오피스텔,,,11410,서대문구,대현동, 
2006,19.08~20.08,신규,24,7,2019,"4,000",27.14,8,20-51,50,신영스카이텔,,,11410,서대문구,창천동, 
2019,, ,14,8,2019,"18,500",17.84,15,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2019,, ,22,8,2019,"23,000",39.71,2,142-21,0,연희미다스파크,,,11410,서대문구,연희동, 
2002,, ,24,8,2019,"5,000",25.73,6,76-24,25,(76-24),,,11410,서대문구,연희동, 
2005,, ,5,8,2019,"17,500",26.64,8,27-20,0,신촌가이아,,,11410,서대문구,대현동, 
2019,, ,14,8,2019,"18,500",17.84,15,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2019,, ,14,8,2019,"20,000",17.84,10,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2002,, ,13,8,2019,"9,000",22.9,2,92-7,0,창천오피스텔,,,11410,서대문구,창천동, 
2002,, ,12,8,2019,"7,500",13.33,5,92-7,0,창천오피스텔,,,11410,서대문구,창천동, 
,, ,1,8,2019,"1,000",14.4,6,90-45,60,이화스테이,,,11410,서대문구,대현동, 
2015,, ,10,8,2019,"16,000",18.98,7,90-58,0,(90-58),,,11410,서대문구,대현동, 
2005,, ,27,9,2019,"2,000",26.34,9,29-81,60,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2019,, ,25,9,2019,"18,500",17.84,8,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2018,, ,30,9,2019,"21,500",21.43,9,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2018,, ,30,9,2019,"21,500",21.43,9,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2018,, ,30,9,2019,"21,500",21.43,9,37-15,0,이대프리젠#3,,,11410,서대문구,대현동, 
2009,, ,27,9,2019,"18,000",25.35,19,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2002,, ,21,9,2019,"9,000",25.73,5,76-24,0,(76-24),,,11410,서대문구,연희동, 
2002,, ,21,9,2019,"9,000",25.73,5,76-24,0,(76-24),,,11410,서대문구,연희동, 
2005,, ,23,9,2019,"10,000",19.01,2,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2006,, ,4,9,2019,"1,000",29.25,14,117,75,충정로대우디오빌,,,11410,서대문구,합동, 
2019,, ,29,10,2019,"18,500",17.84,12,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2019,, ,6,10,2019,"18,000",17.84,5,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2018,, ,29,10,2019,"1,000",17.31,13,90-77,70,유씨유 이대,,,11410,서대문구,대현동, 
2015,, ,19,10,2019,"8,190",14.04,6,90-41,0,(90-41),,,11410,서대문구,대현동, 
2009,, ,26,10,2019,"5,000",25.35,15,192,50,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2009,, ,14,10,2019,"18,000",25.35,16,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2019,, ,8,10,2019,"22,000",33.79,3,142-21,0,연희미다스파크,,,11410,서대문구,연희동, 
2017,, ,18,10,2019,"1,000",20.37,8,37-32,78,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2009,, ,16,10,2019,"19,000",28.82,14,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2009,, ,16,10,2019,"3,000",25.35,8,192,60,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2014,, ,15,11,2019,"28,000",36.8,8,104-36,0,신촌자이엘라,,,11410,서대문구,대현동, 
2017,, ,30,11,2019,"17,600",19.31,5,37-32,0,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2009,, ,9,11,2019,"3,000",25.35,16,192,60,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2007,, ,6,11,2019,"33,000",64.41,7,194-30,0,브라운스톤 연희,,,11410,서대문구,연희동, 
2017,, ,30,11,2019,"16,800",20.27,6,37-32,0,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2002,, ,27,11,2019,"10,000",13.33,5,92-7,0,창천오피스텔,,,11410,서대문구,창천동, 
2019,, ,8,11,2019,"13,000",18.02,5,90-36,10,이화블로섬하우스,,,11410,서대문구,대현동, 
2003,, ,21,11,2019,"12,000",26.32,7,136-7,10,(136-7),,,11410,서대문구,연희동, 
2002,, ,24,11,2019,"10,000",13.33,5,92-7,0,창천오피스텔,,,11410,서대문구,창천동, 
2019,, ,21,11,2019,"19,000",17.84,10,90-60,0,이대 포레스트,,,11410,서대문구,대현동, 
2014,, ,14,12,2019,"20,500",23.7,13,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2005,, ,26,12,2019,"19,000",31.41,6,29-81,0,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2002,, ,14,12,2019,"1,000",20.72,7,100-15,42,브라운 힐,,,11410,서대문구,연희동, 
2017,, ,10,12,2019,"1,000",20.27,5,37-32,75,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2019,, ,25,12,2019,"23,000",20.05,8,110-22,0,신촌 스타게이트,,,11410,서대문구,대현동, 
2014,, ,31,12,2019,"5,000",27.61,6,104-36,75,신촌자이엘라,,,11410,서대문구,대현동, 
2017,, ,28,12,2019,"10,000",20.27,10,37-32,35,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2019,, ,28,12,2019,"1,000",17.84,16,90-60,85,이대 포레스트,,,11410,서대문구,대현동, 
2017,, ,23,12,2019,"15,750",19.39,2,37-32,0,영타운 지웰 에스테이트,,,11410,서대문구,대현동, 
2018,, ,31,12,2019,"18,500",17.66,15,90-77,0,유씨유 이대,,,11410,서대문구,대현동, 
